职位名称,公司,部门,工作地点,学历要求,工作年限,岗位层级,岗位描述,岗位要求,招聘人数,HR,发布日期,更新日期,有效日期,职位状态,职位链接
阿里云智能-合作伙伴成功经理-南京,,云智能集团-阿里云智能,中国-江苏-南京,本科,三年以上,P6,"伙伴规划和招募
• 识别所在区域/行业的目标伙伴群，招募高质量、高成长伙伴，制定BP/拓展计划
伙伴运营管理
• 基于区域市场特性及伙伴能力，明确伙伴业绩目标，对所负责伙伴的整体业绩、重点指标负责
• 与伙伴负责人、业务团队负责人合作设计和制定销售策略、业绩提升路径、伙伴解决方案升级等
• 推动合作伙伴投入相应资源以达成业务目标，包括人员投入、激励资源，市场资源（市场活动+拓新投入）等
• 负责合作伙伴整体运营管理，包含经营分析、业务review、重点战役及事项管理、市场投放、活动策划等
• 依据生态合作政策，有效进行生态品控/合规/信控管理，预防廉正等红线行为发生，提升业务安全性
伙伴销售赋能与项目落地
• 对合作伙伴销售进行常规的coach和项目review，进行客户分析、项目分析，并协调公司相关资源解决问题，提升伙伴商机转化和业绩达成能力
• 进行日常销售（包括电销、面销、售前）培训
• 带领和指导合作伙伴制定战略目标，规划业务重点和资源投入计划等对存量客户进行盘点和挖掘，并监督日常执行
客户服务管理
• 通过伙伴洞察客户需求，提供专业、及时的客户服务，帮助伙伴客户更好地使用阿里云产品和服务
• 与伙伴客户的关键人员建立长期的合作关系，提升客户满意度，并通过有效的资源整合和运作，推动实现客户的续签和Upsell
• 与伙伴紧密沟通，快速响应伙伴客户问题和故障，协调内部资源以解决客户面临的问题
• 在AI、服务、运维、业务合作等多方面为伙伴客户提供体验升级
跨组织协作与影响力
• 协同内部团队（SA、TAM、伙伴运营等）构建和落地成功方法论。在内部建立跨组织关系，推动项目的落地
• 影响伙伴高层推动组织变革，构建成功案例证明合作伙伴赋能的商业价值","• 3年以上云计算/AI相关领域/行业经验
• 有丰富的To B销售、渠道或合作伙伴管理工作经验
• Paas、SaaS层产品经验优先
• 有项目管理、售前管理经验优先
• 有Azure或AWS相关工作经验优先（公共云事业部）
• 理解阿里云主要产品技术核心价值及典型客户场景，回答伙伴、客户对产品技术价值的常规问题，具备方案讲解能力
• 保持对AI趋势的学习和掌握，熟悉生成式AI服务，人工智能，机器学习以及基础模型产品知识
• 理解AI技术与行业、客户业务场景结合的商业化路径，能用非技术语言向伙伴客户解释AI技术，引导客户向AI转型
• 独立负责指定伙伴的运营管理，和伙伴主要业务负责人有深度交流，参与了解伙伴内部影响业绩经营的重大决策和关键流程体系建设，了解伙伴优劣势
• 落地伙伴合作策略，提供伙伴所需的赋能培训，帮助伙伴解决问题，推动伙伴业绩提升
• 与伙伴深度合作，提炼客户服务中的深层次问题，及时协调内外部资源解决客户的复杂问题
• 具备良好的服务意识，洞察客户潜在需求，诊断具体业务场景中客户的技术问题，提供有竞争力的解决方案
• 具备call high伙伴重点客户CEO的能力，完成有效的业务和技术交流，影响并加速决策。指导并协助伙伴团队销售成员完成项目谈判，牵引合作商谈判，在伙伴侧具备一定的影响力
• 高效执行项目，推动项目进展，有效管理项目过程中的伙伴、客户关系与客户期望
• 为项目目标协调内外部资源，成功运作项目，解决项目中常见的问题",1,严莉(勤茉),,2026 - 01 - 23,2026 - 04 - 23,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260116159f922d16c34e698d0c9e70609e801a&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-iOS技术专家/高级开发工程师-杭州,,云智能集团-阿里云智能,中国-浙江-杭州,本科,三年以上,P6,"1. 负责 Qwen Chat 和 Wan 等海外版 iOS 客户端研发，包括音频、视频、XR 等多模态交互功能的架构设计与实现，如：音视频采集、实时音视频传输、多模态数据融合处理等核心技术模块，确保设备兼容性和交互流畅性。
2. 负责技术架构的升级和体验、稳定性优化。包括 iOS 客户端整体技术架构的演进、崩溃问题处理、内存泄漏分析、CPU/GPU性能监控、网络请求优化等。通过用户行为分析、交互流程重构、动画效果优化等手段，持续优化用户体验，提升核心功能的用户满意度。
3. 了解和集成常用的客户端中间件，如消息推送、数据埋点、崩溃采集等核心组件。并能根据海外版 App 的业务特性，定制化改造中间件功能，如多语言支持、区域化配置等。","1. 熟悉 iOS 平台原理机制，具备客户端性能优化的经验，有一定软件架构设计能力，熟悉常见的异步、同步、多线程、跨进程、组件、容器的设计方法。
2. 具备扎实的数据结构和计算机系统基础，编码功底扎实，三年及以上无线端开发经验。
3. 具备扎实的 Swift 语言基础，有良好的编码习惯和代码风格。
4. 熟悉 SwiftUI，有在生产环境使用 SwiftUI 的经验。
5. 具有优秀的分析和解决实际问题的能力和态度，有创业的激情。
6. 重视用户体验，积极尝试各种新技术，选择最佳实现与我们的产品有效结合，从中获取喜悦和成就感。",1,马玥(早稻),,2026 - 01 - 16,2026 - 04 - 15,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260116d820d70cfa36418bbe9e57d8fbc54337&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-生态解决方案架构师-上海,,云智能集团-阿里云智能,中国-上海-上海,本科,五年以上,P7,"1、负责渠道商业合作伙伴的赋能和售前支撑工作，通过与伙伴合作面向客户，共同拿到业务结果，提升阿里云的销售额
2、作为技术专家，向合作伙伴和客户提供业务上云或者支撑关键需求实现的云计算解决方案，指导客户构建弹性、高可用的互联网架构；帮助客户构建业务系统、云底座、监控体系、DevOps、大数据、AI等系统；从成本、效率、稳定性三个维度提升客户的IT能力；确保方案可落地、有竞争力
3、负责典型细分行业（游戏、音视频、媒体资讯、在线教育、数字营销、人工智能等）的市场洞察、解决方案、打法策略、伙伴合作策略的制定及落地，深入理解该行业的商业模式，能够把握行业的市场和技术发展趋势，推动行业产品、解决方案和合作生态的落地
4、建立行业影响力，组织内外部行业沙龙，做技术分享，传播结合阿里云的落地最佳实践
5、赋能合作伙伴进行客户方案设计及落地全流程，包括POC演示、功能/性能测试、项目交付风险分析、项目交付沟通等，在保证性能和安全性的前提下做到成本、性价比、客户价值的最优
6、为伙伴和客户提供整体技术平台的咨询服务，通过赋能并与合作伙伴深入合作共创，增强解决方案的竞争力，提高解决方案交付的成熟度","1、有5年以上行业解决方案或架构设计从业经历，具备Java/PHP/Go/C++/nodejs/Python等至少一种语言的3年以上的开发经验，综合能力强，有互联网行业背景优先
2、熟悉生态伙伴的合作模式，包括公共云及专有云的渠道、集成、联合方案研发、项目交付支撑、咨询能力互补等
3、至少两个以上行业细分解决方案方向的行业知识、业务知识、业务架构、应用架构有整体深刻理解，能够在细分专业领域独立完成客户调研、需求分析、业务设计、架构设计，了解产业链上下游，了解商业模式，能够把握行业当下的业务和技术发展趋势
4、具备优秀的沟通交流能力和方案宣讲能力，能够赋能伙伴提升技术能力，也能够主动挖掘客户需求，引导解决方案的设计并推动阿里云产品技术团队进行落地
5、在物联网、5G、区块链、人工智能、大模型等新技术方向上，保持强烈的好奇心，勇于进行创新实践
6、有技术型方案的POC能力，可指导合作伙伴进行解决方案优化和技术改进工作
7、具备优秀的材料沉淀总结及方案输出能力，具备架构化思维，至少熟悉一种架构方法论及框架，如TOGAF, ITSA, DODAF等，可以画出核心系统的业务架构、数据架构、技术架构和部署架构；
8、对云计算、大数据、人工智能在行业的应用和落地有相关经验，熟悉阿里云技术和架构，持有阿里云ACA/ACP/ACE认证证书优先
9、具备良好的团队合作精神、勇于挑战自己、承担压力",1,严莉(勤茉),,2026 - 01 - 23,2026 - 04 - 23,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER202601164733987e86924b05b8ed59c6c7d7b53a&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-解决方案架构师（新势力）-广州/深圳,,云智能集团-阿里云智能,"中国-广东-广州,中国-广东-深圳",本科,三年以上,P7,"1.支持泛互联网和企业客户售前业务拓展，结合云产品技术和AI大模型，为客户定制云化解决方案、AI大模型解决方案，并能协同产品和服务团队进行技术验证，实现业务上云和AI应用场景落地。
2.作为云技术专家，向客户提供业务上云或者支撑关键需求的云计算解决方案，构建弹性、高可用的互联网架构；以最佳云上架构构建业务系统、云底座、监控体系、DevOps、大数据、AI等系统；从成本、效率、稳定性三个维度提升客户云化能力，确保方案可落地、有竞争力。
3.具备典型细分行业如泛互联网（游戏、在线教育、人工智能等）、泛企业（零售、电商等）的市场洞察、解决方案、打法策略及落地经验，能够把握行业的市场和技术发展趋势，推动行业产品解决方案落地。
4.与产品研发团队合作，传递市场需求打磨优化产品竞争力，共同研发或完善满足特定行业，特定应用场景的产品和解决方案。","1.在云计算、AI大模型、大数据领域，或者在某个行业IT领域，有丰富的售前解决方案咨询/架构设计的落地经验和标杆案例。
2.有5年以上云计算行业解决方案或架构设计从业经历，具备Java/PHP/Python等至少一种语言的开发经验，综合能力强，有互联网行业背景优先。
3.熟悉主流互联网技术架构，如典型的容器化、大数据、微服务、AI应用、安全等成熟实践架构，有落地经验和动手实操能力。
4.能够具备良好的学习能力，能够快速具备独立支撑基于云计算/大数据/人工智能相关项目的售前能力。
5.有技术型方案的POC能力，可以结合客户技术架构要求、AI场景需求提供产品功能POC或AI应用场景Demo演示。
6.熟悉阿里云产品体系及技术架构，持有阿里云ACA/ACP/ACE认证证书优先。
7.大学本科及以上学历。",1,严莉(勤茉),,2026 - 01 - 23,2026 - 04 - 23,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260116a8ff29ce22b54bdaa9e7cf0d4c5f1b69&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-供需计划与集成交付专家-杭州,,云智能集团-阿里云智能,中国-浙江-杭州,本科,六年以上,P7,"1. 服务器齐套交付项目管理：
•交付可行性分析与计划制定：评估项目的交付可行性，制定详细的交付计划，包括物料调拨、进度跟踪、风险管控和变更协调。
•沟通与协调：与相关团队（如研发、供应链、运维等）密切沟通，确保系统流程的顺利处理。
•故障处理与分析：负责传输故障的处理和分析，指导现场团队准确定位问题。
•业务流程运营：负责交付业务流程中的各个环节，包括回收、网络方案制定、SOW下发、预检测和下线流程等。
•交付效率与质量提升：构建服务器交付域的交付效率、交付质量和交付成本的运营能力，确保系统能力和运营规则的落实，并按期持续运营。
•业务流程优化：持续优化服务器交付涉及的业务流程，适配新需求和新场景，提升交付竞争力。
•外包管理与能力建设：负责服务器交付域的外包管理和能力建设，确保交付的持续稳定。
•新产品NPI交付：制定并实施新产品NPI（New Product Introduction）交付方案，持续改进优化，提升新产品交付能力。

2. 服务器交付业务运营：
•SLA运营与分析：负责交付SLA的运营，分析交付指标未达成的原因，从根本上解决问题。
•交付质量管理：通过质量事件工具，进行质量问题的复盘和解决，确保交付质量。
•交付成本监控：监控交付成本，针对异常项目或紧急需求，落实成本显性呈现和责任归属，确保成本可控。","• 3-5年云计算行业或相关领域的项目管理经验
• 深入的数据分析能力，能够提出改进建议。
• 能够全面规划、执行和监控交付项目。
• 有效组织团队，推动技术目标的实现。
• 推动交付战略的实施，并确保具体结果的达成。",1,蔡廷浩(闻卿),,2026 - 01 - 14,2026 - 03 - 25,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER2026011458cbf536b97e431781d5433f3f4074f7&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-伙伴成功经理（PSM）-青岛/郑州,,云智能集团-阿里云智能,"中国-山东-青岛,中国-河南-郑州",本科,三年以上,P6,"1、伙伴规划和招募
•识别所在区域目标伙伴群，招募高质量、高成长伙伴，制定BP/拓展计划。

2、伙伴成长赋能
•扶持本地化渠道发展及培育，做好本地覆盖及客户挖掘。
•结合伙伴业务方向进行体系化赋能，包括政策、产品与方案、人员能力认证等，实现伙伴销售与服务能力提升和转型，推动业务增长。

3、伙伴运营和激励
•商机识别和分配，通过伙伴进行客户培育和业务拓展，并作过程跟进及资源支持。
•伙伴过程管理和冲突管理。
•参与激励政策制定反馈，保障伙伴权益。
•关注伙伴满意度，及时响应伙伴的合理诉求并作出快速决策。

4、伙伴合作风险管理
•依据生态合作政策，有效进行生态品控/合规/信控管理，预防廉正等红线行为发生，提升业务安全性。

5、新拓客户及存量客户拉升
•用客户的语言展开对话，获取客户信任，挖掘产品和技术需求，形成有效商机。
•帮助客户理解飞天云计算操作系统、七大件、AI/智算等阿里云产品的技术价值，以及相对竞企的差异化竞争优势，传递阿里云作为客户云服务厂商的最佳选择。
•通过有效的资源整合和运作，推动客户快速决策，采用和持续使用阿里云公共云产品和技术解决方案，解决客户技术问题。","• 5年以上云计算相关行业渠道分销相关工作经验
• 对AI行业有较深理解，了解行业大模型的趋势和动向，并有实际的大模型项目销售经验
• To B/G的成功销售经验
• 项目管理经验
• 理解阿里云主要产品技术核心价值及典型客户场景，回答伙伴、客户对产品技术价值的常规问题。
• 独立推动、达成和当地渠道伙伴的深度合作，解决重大业务纠纷和问题。
• 落地渠道伙伴合作策略，赋能并激发伙伴动力，带来业务回报。
• 理解客户关键需求，匹配成熟产品、标准化解决方案，激活存量客户。",2,韩虎(连易),,2026 - 01 - 28,2026 - 03 - 31,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260114c78f66548432471aa57d7a1a40d7b27e&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-公共云解决方案架构师（出海方向）-北京,,云智能集团-阿里云智能,中国-北京-北京,本科,五年以上,P7,"1.作为阿里云出海业务的关键售前技术岗位，需要貝备丰富的云架构经验以及全面的I知识体系和行业洞察能力，并承担关键的技术角色帮助出海客户成功。
2.利用阿里云产品能力和服务帮助客户设计和开发可落地的端对端上云解决方案，包括云基础设施以及基于云上的应用和服务，和客户紧密沟通并通过技术赋能帮助客户在阿里云构建自己的应用和服务。
3.作为阿里云出海架构师，和市场团队协同，提升阿里云在出海赛道的声量，提升专业度，引导更多企业出海选择阿里云。
4.作为客户和阿里云产品团队的桥梁，需要充分了解客户实际需求，以解决方案的形式推动产品在客户侧落地，并帮助产品改进。","1.计算机专业背景，熟悉国际主流云厂商的产品和技术，具备计算，网络，存储和企业应用等专业知识。
2.8年以上相关工作经验，5年企业IT架构设计经验，具备较强的客户沟通和发掘客户需求能力，高层的Call High经验
3.丰富的售前能力包括方案建议、设计、架构设计和规划、投标支持能力。
4.具备专业的云架构设计和知识体系，熟悉主流架构设计方法论，具备互联网行业应用设计能力。
5.必须具备面向企业客户的上云应用迁移解决方案设计和开发能力。
6.有海外工作经验和开发能力的优先。
7.能承受高强度工作压力，工作具有激情，具备快速学习能力，有良好的业务和行业洞察能力。
8.良好的沟通能力和团队合作。

备注：持有阿里云ACA/ACP/ACE认证证书者优先",1,韩虎(连易),,2026 - 01 - 14,2026 - 04 - 14,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER202601142a0f95fe47554732ba87c4ee32fb7879&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-模型性能优化专家-PAI,,云智能集团-阿里云智能,"中国-北京-北京,中国-浙江-杭州,中国-上海-上海",本科,五年以上,P7,"你将加入PAI平台团队，负责面向各类AI应用场景的模型训练与推理性能优化工作。该岗位聚焦于AI计算性能与系统效率的极致提升，以多层次优化手段，持续提升模型训练与推理的速度、稳定性与资源利用率，具体工作内容包含但不限于：
● 分析客户模型在不同硬件（GPU、NPU、CPU 等）和集群环境中的性能瓶颈，制定优化方案；
● 对主流深度学习框架（如 PyTorch、TensorFlow、JAX 等）进行算子、内核或图优化；
● 深入理解分布式训练架构（如数据并行、模型并行、流水并行等），优化通信与调度性能；
● 在推理端负责模型性能瓶颈分析，并进行量化、剪枝、融合、TensorRT/ONNX Runtime 等优化；
● 与平台团队协作，优化训练任务调度、算力利用、容器化运行效率以及多租户资源隔离；
● 支持重点客户模型性能调优，提供端到端性能优化方案与技术支持。","必备条件：
● 熟悉至少一种主流深度学习框架（PyTorch、TensorFlow、JAX、DeepSpeed、Megatron 等）；
● 熟练掌握 C++ / Python，具备良好的工程实现能力；
● 有 GPU（CUDA、cuDNN、NCCL）或 AI 加速芯片（Ascend、Habana、AMD ROCm 等）性能优化经验；
● 熟悉分布式训练框架与通信原理（如 Ring AllReduce、Horovod、DeepSpeed、Megatron-LM 等）；
● 对性能 profiling 工具有实践经验（nsys、nvprof、perf、torch.profiler 等），能够定位性能瓶颈；
● 具备优秀的客户导向意识，心态开放，擅于合作；
● 具备优秀的学习能力和自我驱动力，持续追踪前沿技术发展并结合客户场景进行落地应用。

加分项：
● 具备大模型训练优化经验（GPT、Llama、Diffusion、MoE 等）；
● 熟悉自动驾驶或具身智能方向模型（多模态感知、规划控制、强化学习、SLAM、Policy 训练等）；
● 了解 AI 编译器（XLA、TVM、TensorRT、OneDNN、AITemplate、BladeDISC 等）；
● 有在 AI 平台、云平台或框架团队工作的经验；
● 对 AI 系统性能调优、算力调度、集群调度系统（K8s、Ray、Slurm 等）有实践经验。",1,关雅轩(池轩),,2026 - 01 - 12,2026 - 04 - 12,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER20260112d5225d9dca2f4ec5941e3d9e13fe7b4b&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-研发效能AI转型专家-研发效能优化与AI技术落地结合,,云智能集团-阿里云智能,中国-浙江-杭州,本科,五年以上,P7,"职位描述
1. 主导专有云整体研发体系的AI转型，识别并落地高价值AI场景（如智能编码、自动化测试生成、缺陷预测、AIOps、效能度量等），推动AI能力嵌入需求、开发、测试、部署、运维全链路；
2. 设计端到端的AI工程解决方案，包括数据 pipeline、模型选型与优化、服务部署、效果评估及安全合规机制，确保方案可复用、可度量、可持续演进；
3. 构建轻量级AI基础设施（如Prompt管理平台、向量服务、模型推理框架），降低各技术团队接入门槛，并通过方法论输出、工具链共建和培训赋能组织级AI能力；
4. 定义专有云AI工程标准与演进路径，评估前沿技术（如Code LLM、AI Agent、智能运维）的适用性，推动组织级AI能力建设与技术债务治理。","职位要求
1. 本科及以上学历，4年以上软件研发经验或研发效能领域工作经验，1年以上AI工程实战经验，至少主导过1个从0到1的研发领域AI项目, 有可验证的业务收益
2. 熟悉软件开发生命周期、DevOps、CI/CD、敏捷开发、需求管理、代码质量分析等，掌握研发效能指标，熟悉主流工具的集成于优化。
3.了解大模型（LLM）基本原理，具备设计、开发和维护 AI 智能 Agent 系统经验和能力，包含 RAG、Prompt、记忆 / 规划模块等，熟悉主流 AI 开发框架（LangChain/LangGraph/Dify 等）的使用。
4.掌握机器学习（回归、分类、聚类）、深度学习等算法（NLP、CV、时序预测），具备基础的模型优化经验和能力，包括模型调参，模型量化（TensorRT、ONNX）、剪枝、蒸馏等压缩等。

有实际复杂工程场景AI转型成功经验、擅长跨领域合作者优先。",1,韩虎(连易),,2026 - 01 - 12,2026 - 03 - 31,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER2026011246182e5fae5a43a9bdd06d7e6a6bc522&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-IDC IT/资产运维专家-张北集群,,云智能集团-阿里云智能,中国-河北-张家口,本科,五年以上,P7,"1、日常运维
• 负责数据中心日常运维及管理工作，制定数据中心IT运维策略与运维计划，保障IT稳定性，均衡考虑运维质量、效率、成本及安全
• 通过IT数字化运维管理，提高机房管控能力和兜底能力，保障维修及时率、风险闭环率等各项指标达标。
2、安全合规
• 落实数据中心内所有岗位的安全生产要求，推动数据中心在环保、消防、职业健康、法务、廉正等方面的合规运营，防止出现人员/设备的重大责任事故、行政处罚/责令整改等被动监管事件。
• 识别安全合规风险，建立并完善风险管理机制，负责重大事件的上报和跟踪处理。
• 建立属地资源网络管理，推动与属地政府关系的全方位深化，为属地稳定安全合规运营提供坚实保障。
3、优化改进
• 负责所辖数据中心的IT运维工作优化，制定/梳理阿里IDC运维管理制度、操作手册、应急管理流程和应急操作预案。
• 负责阿里IDC能效优化工作，实现机房高效运行。
• 负责协同经营成本团队，通过建立成本分析模型、人效模型，实现对成本效率的精细化分析管控，达成经营目标。
4、技术支撑
• 负责数据中心运维侧技术管理，能带领团队通过技术管理为数据中心设计、设备选型等技术迭代提供技术支撑。
• 承担业务设备的现场技术支持，了解业务需求和网络结构，通过团队合作有效支撑数据中心运营。
5、团队管理
• 负责数据中心运维团队的日常管理、考核、人才梯队建设、能力培养，规划数据中心运维人员技术培训工作，提升运维团队服务水平。
• 建立与运营商、上级主管等部门间顺畅的沟通渠道，防止出现数据中心运营风险，确保阿里运营策略要求合规落地。","• 5年以上大型数据中心、能源行业、精密制造等工业设施电气/暖通系统运维管理以及相关项目经验；
• 1年及以上大型数据中心IT服务运维管理经验，管理人数超过5人
• 大型数据中心的IT服务运维的经验、熟悉信息技术基础设施领域，包括：服务器、网络技术、布线以及IT服务交付等
• 能够制定园区日常运营流程、规范、标准，推进相应标准的落地
• 持续建立并推广标准化的运维体系和流程，降低运维风险，提升运营效率
• 能够根据业务要求，保证流程执行可控、人员管理到位、供应商配合，Region范围各IDC达成SLA要求的稳定性运营目标
• 精通IT专业领域的全生命周期管理
• 对业务问题有一定的判断逻辑，熟练运用流程、工具，识别风险并提前暴露问题，并能提出解决方案
• 负责处置变更、故障等运行事件，跟进风险事件及应急故障处理
• 能够识别运维过程中的系统风险，并针对执行中的问题提出优化建议
• 具备一定项目管理能力，可以在指导下带领小规模生态团队，协调各业务相关方解决日常问题；能够主动分享、辅导团队新同学
• 能够与运营商的团队建立密切、高效合作关系，推动运营商建立面向用户的运营体系，提升代维人员能力与质量",1,蔡廷浩(闻卿),,2026 - 01 - 12,2026 - 03 - 31,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER202601120810619bbd274266a2c5f73ef8307b46&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-商业技术工程师BTE（互娱&在线教育方向）-北京,,云智能集团-阿里云智能,中国-北京-北京,本科,五年以上,P7,"1、负责阿里云战略大客户的商务运作及拓展

2、对互联网行业有较为深刻的洞察，对当下热点和未来趋势等有自己的理解和判断；

3、有丰富的大客户维护经验，能独立完成重点项目挖掘、布局、运作和管理；

4、为阿里云服务的战略客户，提供更立体、更专业的咨询级服务等，帮助客户成功；

5、较强的内外部资源整合能力，完成项目推动与落地。","1、有5年以上IT从业经验，对云计算、大数据、AI、IoT等有较深入的理解；

2、大学本科及以上学历，具有3年以上互联网行业或大型企业经验；

3、有行业售前、架构设计经验，云计算认证证书者优先；

4、有较强的客户开发能力和市场拓展能力，有一定客户资源及较广泛行业从业经验者优先；

5、具有良好的沟通和表达能力，团队意识强；坚忍不拔，勇往直前，抗压能力强；

6、乐观、主动，有激情，敢担当；学习能力强，不甘平庸，勇于接受挑战，善于开拓创新。
备注：持有阿里云ACA/ACP/ACE认证证书者优先",1,韩虎(连易),,2026 - 01 - 12,2026 - 04 - 12,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER2026011287cf3921ed2e47eab15a7e28342995e8&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
阿里云智能-解决方案架构师（互联网方向）-上海,,云智能集团-阿里云智能,中国-上海-上海,本科,五年以上,P7,"1、负责互联网、企业客户的售前工作，支持销售拿到业务结果，提升销售额
2、作为技术专家，提供客户迁移上云或者关键需求实现的解决方案，并在落地过程中提供对内外部团队提供必要的技术指导，确保方案可落地、有竞争力
3、负责所支持区域或全国某一垂直细分行业（游戏、音视频、媒体资讯、在线教育、数字营销、人工智能等）的市场洞察、解决方案、打法策略的制定及落地，深入理解该行业的商业模式，能够把握行业的市场和技术发展趋势，推动行业产品、解决方案和合作生态的落地
4、建立行业影响力，组织内外部行业沙龙，做技术分享，传播云原生最佳实践
5、参与客户的方案比选，做POC演示和功能/性能测试，在保证性能和安全性的前提下做到成本最优，性价比最高
6、为客户提供整体技术平台的咨询服务，指导客户构建弹性、高可用的互联网架构；帮助发展中客户构建业务系统、监控体系、DevOps、大数据、AI等子系统，从成本、效率、稳定性三个维度提升客户的IT能力","1、具备Java/PHP/Go/C++/nodejs/Python等至少一种语言的3年以上的开发经验，具备大型互联网应用后端系统设计开发经验或大数据/AI平台构建经验
2、在互联网细分行业中，具备一个及以上丰富的行业业务和技术经验，了解产业链上下游，了解商业模式，能够把握行业当下的业务和技术发展趋势
3、具备优秀的沟通交流能力和方案宣讲能力，能够主动挖掘客户需求，引导解决方案的设计并推动阿里云产品技术团队进行落地
4、在物联网、5G、区块链、机器学习等新技术方向上，保持强烈的好奇心，勇于进行创新实践
5、有技术型方案的POC能力
6、具备优秀的材料沉淀总结及方案输出能力
7、具备良好的团队合作精神、勇于挑战自己、承担压力
8、有担任创业公司产品技术负责人经验者优先，百万级DAU系统架构经验者优先
9、有互联网用户增长、流量变现的运营和技术实践经验
备注：有开源社区代码提交经验、有阿里云技术认证ACA（助理工程师）/ACP（专业工程师）者优先",1,严莉(勤茉),,2026 - 01 - 23,2026 - 04 - 23,招募中,https://aliyun-headhunter.alibaba-inc.com/?__navId=FORM-EF6Y4G8WO2-IGEHBI2MSW6TD31JQ8DP2-3G9R1UXI-2&orderCode=ODER202601094f506ac4743442f1b3e2a3ee24ec3108&navId=FORM-EF6YOZ1WO2-W5XG5D93V1MBSEPU7TXN1-P5R5G5XI-0
